timeStamp,styleid,name,rating,ratingCount,price,priceNow,priceWas,size,inventory
"",570166200,ECRU TROPHY JACKET,,9,165.00,,2,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,4,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,6,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,8,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,10,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,12,20+
"",570166200,ECRU TROPHY JACKET,,9,165.00,,14,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,00,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,0,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,2,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,4,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,6,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,8,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,10,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,12,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,14,20+
"",570167707,MOCK NECK PONTE BODICE,,5,85.80,,16,20+
"",570165504,MULTI-ROW COLLAR Y-DROP NECKLACE,,3,77.00,27.49,NA,20+
"",570164513,PEBBLED LEATHER HOBO,,2,272.80,,NA,20+
"",570126815,CRYSTAL DOUBLE PAVE HOOPS,,5,33.00,,NA,20+
"",570164498,ASYMMETRIC LAYERED TUNIC,,5,96.80,54.99,00,20+
"",570164498,ASYMMETRIC LAYERED TUNIC,,5,96.80,54.99,2,20+
"",570164498,ASYMMETRIC LAYERED TUNIC,,5,96.80,54.99,4,20+
"",570149124,SIDE STRIPE TUNIC,,23,107.80,32.99,XS,20+
"",570149124,SIDE STRIPE TUNIC,,23,107.80,32.99,S,20+
"",570165500,LONG BEADED DROP LAYER NECKLACE,,1,66.00,27.49,NA,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,5.5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,6,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,6.5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,7,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,7.5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,8,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,8.5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,9,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,9.5,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,10,20+
"",570166144,OLIVIA LEATHER PUMPS,,11,143.00,,11,20+
"",570166475,SUNGLASSES PRINT OBLONG SCARF,NA,0,52.80,,NA,20+
"",570152807,TWEED PATTERNED SHEATH DRESS,,15,176.00,98.99,10,20+
"",570152807,TWEED PATTERNED SHEATH DRESS,,15,176.00,98.99,12,20+
"",570152807,TWEED PATTERNED SHEATH DRESS,,15,176.00,98.99,14,20+
"",570166098,PLEATED SHELL,,5,85.80,,XXS,20+
"",570166098,PLEATED SHELL,,5,85.80,,XS,20+
"",570166098,PLEATED SHELL,,5,85.80,,S,20+
"",570166098,PLEATED SHELL,,5,85.80,,M,20+
"",570166098,PLEATED SHELL,,5,85.80,,L,20+
"",570166098,PLEATED SHELL,,5,85.80,,XL,20+
"",570159683,SHIMMER SURPLICE SWEATER,,2,85.80,21.99,XL,20+
"",570139900,RIBBON WOVEN TASSEL NECKLACE,,11,66.00,,NA,20+
"",570165502,BROWN STONE DOUBLE-ROW NECKLACE,,2,71.50,27.49,NA,20+
"",570165784,LONG VEST,,1,143.00,,00,20+
"",570165784,LONG VEST,,1,143.00,,0,20+
"",570165784,LONG VEST,,1,143.00,,2,20+
"",570165784,LONG VEST,,1,143.00,,4,20+
"",570165784,LONG VEST,,1,143.00,,6,20+
"",570165784,LONG VEST,,1,143.00,,8,20+
"",570165784,LONG VEST,,1,143.00,,10,20+
"",570165784,LONG VEST,,1,143.00,,12,20+
"",570165784,LONG VEST,,1,143.00,,14,20+
"",570165784,LONG VEST,,1,143.00,,16,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,0 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,2 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,4 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,6 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,8 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,10 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,12 - Petite,20+
"",570149203,PETITE CITY KNIT PONTE ANKLE PANTS,,6,85.80,,14 - Petite,20+
"",570168617,PETITE CANARY TROPHY JACKET,NA,0,165.00,,14 - Petite,20+
"",570115759,SLEEVELESS EMBELLISHED INSTANTLY SLIMMING DRESS,,8,275.00,142.99,12,20+
"",570115759,SLEEVELESS EMBELLISHED INSTANTLY SLIMMING DRESS,,8,275.00,142.99,14,20+
"",570115759,SLEEVELESS EMBELLISHED INSTANTLY SLIMMING DRESS,,8,275.00,142.99,16,20+
"",570166779,PETITE COLORBLOCK SHEATH DRESS,,4,176.00,87.99,6 - Petite,20+
"",570166098,PLEATED SHELL,,5,85.80,,XXS,20+
"",570166098,PLEATED SHELL,,5,85.80,,XS,20+
"",570166098,PLEATED SHELL,,5,85.80,,S,20+
"",570166098,PLEATED SHELL,,5,85.80,,M,20+
"",570166098,PLEATED SHELL,,5,85.80,,L,20+
"",570166098,PLEATED SHELL,,5,85.80,,XL,20+
"",570147628,DOUBLE LAYER SHIFT DRESS,,3,143.00,43.99,14,20+
"",570147628,DOUBLE LAYER SHIFT DRESS,,3,143.00,43.99,16,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,00 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,4 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,6 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,8 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,10 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,12 - Petite,20+
"",570171145,PETITE SEAMED BODICE,NA,0,96.80,,14 - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,XS - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,S - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,M - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,L - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,XL - Petite,20+
"",570166797,PETITE SPLIT-BACK DUSTER,,1,107.80,,XXS - Petite,20+
"",570150645,PETITE ZIPPED MINISKIRT,,5,85.80,43.99,10 - Petite,20+
"",570150645,PETITE ZIPPED MINISKIRT,,5,85.80,43.99,14 - Petite,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,5.5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,6,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,6.5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,7,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,7.5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,8,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,8.5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,9,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,9.5,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,10,20+
"",570163484,TWO-PIECE MULES,,2,143.00,,11,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,00,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,2,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,4,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,6,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,8,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,10,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,14,20+
"",570166281,DENIM TROUSER SHORTS,NA,0,74.80,,16,20+
"",570165020,FRONT SLIT PENCIL SKIRT,,1,85.80,43.99,16,20+
"",570168905,COLLARLESS VEST,,2,154.00,,00,20+
"",570168905,COLLARLESS VEST,,2,154.00,,2,20+
"",570168905,COLLARLESS VEST,,2,154.00,,4,20+
"",570168905,COLLARLESS VEST,,2,154.00,,6,20+
"",570168905,COLLARLESS VEST,,2,154.00,,8,20+
"",570168905,COLLARLESS VEST,,2,154.00,,10,20+
"",570168905,COLLARLESS VEST,,2,154.00,,12,20+
"",570168905,COLLARLESS VEST,,2,154.00,,14,20+
"",570168905,COLLARLESS VEST,,2,154.00,,16,20+
"",570171906,PAVE STICKS STATEMENT NECKLACE,NA,0,66.00,,NA,20+
"",300113751,ESSENTIAL SEAMLESS TEE,,137,39.60,,XS,20+
"",300113751,ESSENTIAL SEAMLESS TEE,,137,39.60,,S,20+
"",300113751,ESSENTIAL SEAMLESS TEE,,137,39.60,,M,20+
"",300113751,ESSENTIAL SEAMLESS TEE,,137,39.60,,L,20+
"",300113751,ESSENTIAL SEAMLESS TEE,,137,39.60,,XL,20+
"",570172963,JASPER STUD EARRINGS,NA,0,27.50,,NA,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,00,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,0,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,2,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,4,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,6,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,8,20+
"",570154269,TAFFETA BALL SKIRT,,10,176.00,,10,20+
"",570071088,DUAL NECK ESSENTIAL SEAMLESS TANK,,43,35.20,,XS,20+
"",570071088,DUAL NECK ESSENTIAL SEAMLESS TANK,,43,35.20,,S,20+
"",570071088,DUAL NECK ESSENTIAL SEAMLESS TANK,,43,35.20,,M,20+
"",570071088,DUAL NECK ESSENTIAL SEAMLESS TANK,,43,35.20,,L,20+
"",570071088,DUAL NECK ESSENTIAL SEAMLESS TANK,,43,35.20,,XL,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,XXS,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,XS,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,S,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,M,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,L,20+
"",570168683,LAYERED-DETAIL STRIPE SWEATER,,2,96.80,,XL,20+
"",570143298,PETITE SLEEVELESS WHITE UTILITY TUNIC TOP,,4,92.40,21.99,XL - Petite,20+
"",570152763,SLEEVELESS ASYMMETRICAL TOP,,4,96.80,43.99,M,20+
"",570154506,PETITE TURTLENECK COLORBLOCK PULLOVER,,1,107.80,54.99,L - Petite,20+
"",570154506,PETITE TURTLENECK COLORBLOCK PULLOVER,,1,107.80,54.99,XL - Petite,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,00,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,0,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,2,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,4,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,6,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,8,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,10,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,12,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,14,20+
"",570165936,COLORBLOCK WRAP SKIRT,,6,96.80,,16,20+
"",570167953,LEATHER DOUBLE-TASSEL NECKLACE,,2,60.50,,NA,20+
"",570169480,MOCK NECK MIDI SHEATH DRESS,,6,176.00,87.99,10,20+
"",570169480,MOCK NECK MIDI SHEATH DRESS,,6,176.00,87.99,16,20+
"",570161185,OPEN BAR CUFF WITH CRYSTALS FROM SWAROVSKI,NA,0,44.00,,NA,20+
"",570144054,PETITE CONVERTIBLE ANKLE TO CROP CARGO PANTS,,3,85.80,54.99,0 - Petite,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,00,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,4,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,6,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,8,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,10,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,12,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,14,20+
"",570162490,DOUBLE-LAYER BLOUSE,,7,96.80,,16,20+
"",570165560,LEATHER CRISS-CROSS CHUNKY HEELS,,7,143.00,,8.5,20+
"",570165560,LEATHER CRISS-CROSS CHUNKY HEELS,,7,143.00,,9,20+
"",570165560,LEATHER CRISS-CROSS CHUNKY HEELS,,7,143.00,,9.5,20+
"",570165560,LEATHER CRISS-CROSS CHUNKY HEELS,,7,143.00,,10,20+
"",570158154,FAUX FUR VEST,,13,176.00,109.99,XL,20+
"",570171918,DOUBLE HINGE CUFF WITH CRYSTALS FROM SWAROVSKI,,1,44.00,,NA,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,00,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,0,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,2,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,4,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,6,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,8,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,10,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,12,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,14,20+
"",570163774,SLEEVELESS DENIM TRENCH DRESS,,30,176.00,,16,20+
"",570162016,BATEAU FIT-AND-FLARE DRESS,,6,165.00,76.99,6,20+
"",570162016,BATEAU FIT-AND-FLARE DRESS,,6,165.00,76.99,10,20+
"",570162016,BATEAU FIT-AND-FLARE DRESS,,6,165.00,76.99,16,20+
"",570162975,SAINT HONORE MID RISE WIDE FLARE JEANS,,9,92.40,54.99,0 - Long,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,00,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,0,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,2,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,4,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,6,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,8,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,10,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,12,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,14,20+
"",570167837,LONG SLEEVE PINTUCK DRESS,,8,154.00,,16,20+
"",570163975,SAINT HONORE MID RISE SKINNY FLARE JEANS,,6,92.40,54.99,12 - Short,20+
"",570163975,SAINT HONORE MID RISE SKINNY FLARE JEANS,,6,92.40,54.99,14 - Short,20+
"",570163305,PRINTED ROMPER,,5,121.00,43.99,00,20+
"",570163305,PRINTED ROMPER,,5,121.00,43.99,2,20+
"",570163305,PRINTED ROMPER,,5,121.00,43.99,14,20+
"",570163305,PRINTED ROMPER,,5,121.00,43.99,16,20+
"",570173178,LEATHER BAR NECKLACE,NA,0,44.00,,NA,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,00,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,0,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,2,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,4,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,6,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,8,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,10,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,12,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,14,20+
"",570168670,LAYERED LAPEL BLAZER,,8,176.00,,16,20+
"",570132841,HALTER BLACK AND WHITE PRINT MIDI DRESS,,33,220.00,87.99,00,20+
"",570154493,SUEDE ANKLE STRAP PLATFORM HEELS,,2,143.00,43.99,8.5,20+
"",570154493,SUEDE ANKLE STRAP PLATFORM HEELS,,2,143.00,43.99,9.5,20+
"",570152141,PETITE LEATHER ZIPPED JACKET,,2,495.00,219.99,M - Petite,20+
"",570168341,PORTFOLIO CLUTCH,NA,0,74.80,,NA,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,XXS,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,XS,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,S,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,M,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,L,20+
"",570165461,BOXY TEE,NA,0,52.80,32.99,XL,20+
"",570167748,ROUND METAL SUNGLASSES,NA,0,41.80,,NA,20+
"",570158322,LONG STRIPED TEE,,17,NA,NA,NA,0
"",570153546,SAINT HONORE SKINNY FLARE JEANS,,4,92.40,54.99,8 - Long,20+
"",570161036,OPEN BAR CUFF WITH CRYSTALS FROM SWAROVSKI,,1,44.00,16.49,NA,20+
"",570167193,OVERSIZE TORTOISE SUNGLASSES,NA,0,41.80,,NA,20+
"",570150887,LEOPARD HAIRCALF BELT,,11,81.40,38.49,XS,20+
"",570150887,LEOPARD HAIRCALF BELT,,11,81.40,38.49,S,20+
"",570150887,LEOPARD HAIRCALF BELT,,11,81.40,38.49,M,20+
"",570152955,SLEEVELESS PONTE SHELL,,16,85.80,43.99,12,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,00 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,0 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,2 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,4 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,6 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,8 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,10 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,12 - Petite,20+
"",570167850,PETITE BELTED FIT-AND-FLARE DRESS,NA,0,176.00,,14 - Petite,20+
"",570102117,STRIPED NECKLACE MAXI DRESS,,36,154.00,87.99,XL,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,XXS,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,XS,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,S,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,M,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,L,20+
"",570166246,RIBBED SHRUG JACKET,,1,74.80,,XL,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,XXS,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,XS,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,S,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,M,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,L,20+
"",570166163,PATTERNED SILK SHELL,,6,85.80,,XL,20+
"",570151528,SAINT HONORE DISTRESSED SKINNY JEANS,,36,96.80,32.99,2 - Regular,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,00,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,0,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,2,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,4,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,6,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,8,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,10,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,12,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,14,20+
"",570167834,CUTAWAY TIERED SLIP DRESS,NA,0,165.00,,16,20+
"",570160479,BEADED Y-DROP NECKLACE,,3,55.00,21.99,NA,20+
"",570157775,SEAMED PENCIL SKIRT,,19,96.80,54.99,14,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,00 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,0 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,2 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,4 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,6 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,8 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,10 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,12 - Petite,20+
"",570166236,PETITE SLIM ANKLE PANTS,NA,0,85.80,,14 - Petite,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,00,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,0,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,2,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,4,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,6,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,8,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,10,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,12,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,14,20+
"",570172222,PLEATED TAFFETA MIDI SKIRT,,1,154.00,,16,20+
"",570149598,DRAPE-FRONT BLAZER,,2,165.00,54.99,12,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,00,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,0,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,2,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,4,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,6,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,8,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,10,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,12,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,14,20+
"",570168786,UTILITY SHIRTDRESS,NA,0,121.00,,16,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,XL - Petite,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,XXS - Petite,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,XS - Petite,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,S - Petite,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,M - Petite,20+
"",570171340,PETITE SLEEVELESS PRINTED TUNIC,NA,0,96.80,,L - Petite,20+
"",570156693,LONG SLEEVE INSTANTLY SLIMMING DRESS,,5,198.00,98.99,00,20+
"",570156693,LONG SLEEVE INSTANTLY SLIMMING DRESS,,5,198.00,98.99,0,20+
"",570156693,LONG SLEEVE INSTANTLY SLIMMING DRESS,,5,198.00,98.99,10,20+
"",570156693,LONG SLEEVE INSTANTLY SLIMMING DRESS,,5,198.00,98.99,16,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,XXS,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,XS,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,S,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,M,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,L,20+
"",570168765,SPLIT-BACK LAYERING TEE,,4,74.80,,XL,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,XXS,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,XS,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,S,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,M,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,L,20+
"",570154275,SLEEVELESS CROP SWEATER,,6,63.80,,XL,20+
"",570158704,PETITE SLEEVELESS LONG BLAZER,NA,0,176.00,43.99,8 - Petite,20+
"",570158704,PETITE SLEEVELESS LONG BLAZER,NA,0,176.00,43.99,10 - Petite,20+
"",570158704,PETITE SLEEVELESS LONG BLAZER,NA,0,176.00,43.99,12 - Petite,20+
"",570158704,PETITE SLEEVELESS LONG BLAZER,NA,0,176.00,43.99,14 - Petite,20+
"",300106836,FAVORITE CAMI,,36,28.60,,XXS,20+
"",300106836,FAVORITE CAMI,,36,28.60,,XS,20+
"",300106836,FAVORITE CAMI,,36,28.60,,S,20+
"",300106836,FAVORITE CAMI,,36,28.60,,M,20+
"",300106836,FAVORITE CAMI,,36,28.60,,L,20+
"",300106836,FAVORITE CAMI,,36,28.60,,XL,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,00 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,0 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,2 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,4 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,6 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,8 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,10 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,12 - Petite,20+
"",570170035,PETITE SLIM ANKLE PANTS,,1,85.80,,14 - Petite,20+
"",570153122,LAYERED CHIFFON KNIT TOP,,20,96.80,54.99,L,20+
"",300112061,SILVER SCROLL ID CASE,,63,15.40,,NA,20+
"",570171819,MARBLE STONE STRETCH BRACELET,NA,0,49.50,,NA,20+
"",570154393,LONG SLEEVE V-NECK PULLOVER,,2,96.80,54.99,M,20+
